machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
22,9/20/2015,261,171.3314855,440.7313118,99.73210303,39.2650461,17.35347689,42.34118131,11.8221599,5.525052051,169.8367764,410.4013525,101.453115,40.054095,4.453867183,38.04648295,2.232967445,1.102034613,0,0,0,0,0,0,0,0,0,model1,14,2.571384435,1,none,0,1,44
22,9/21/2015,262,169.3972905,430.0129456,102.6643854,40.69458698,17.73493384,38.85315449,12.5981321,4.141325889,169.3457843,407.548528,101.3871396,40.46978953,4.309100138,35.30756611,2.180301055,0.764256643,0,0,0,0,0,0,0,0,0,model1,14,2.432425454,1,none,0,2,43
22,9/22/2015,263,165.1511364,435.3615225,98.94109812,40.51014046,15.19384537,48.90119196,10.21586443,4.775766441,168.7692747,417.5212851,101.0675153,40.52829415,4.70332396,34.55626849,2.437632184,0.751211743,0,0,0,0,0,0,0,0,0,model1,14,2.300975891,1,none,0,3,42
22,9/23/2015,264,172.2238761,458.2670048,99.50756009,39.95241218,12.61657594,49.57827314,8.395694375,5.121079969,168.248274,437.8512648,100.0557215,40.28626808,3.947888065,12.85395936,1.486601074,0.688070182,0,0,0,0,0,0,0,0,0,model1,14,2.176629932,1,none,0,4,41
22,9/24/2015,265,170.8122959,453.9688442,101.3588904,41.09055708,13.86406951,44.67164266,9.38326586,5.437301775,169.7832169,443.6683258,100.4408074,40.30254856,2.784693236,12.07601492,1.533746715,0.710062109,0,0,0,0,0,0,0,0,0,model1,14,2.059003694,1,none,0,5,40
22,9/25/2015,266,174.5160714,465.3571784,98.19971444,40.82334909,17.04002485,39.2244771,11.77308364,6.402483571,170.4201341,448.5934991,100.1343297,40.61420916,3.499732994,15.19715566,1.834401046,0.426002637,0,1,0,0,0,0,0,0,0,model1,14,1.947734041,1,none,0,6,39
22,9/26/2015,267,167.121226,465.369371,97.20015882,41.43361726,16.20440671,47.39093782,9.758223531,4.132382517,169.9649211,455.6647842,99.04148437,40.76201521,3.801085893,12.3490051,1.556978732,0.566049662,0,0,0,0,0,0,0,0,0,model1,14,1.842477459,1,none,0,7,38
22,9/27/2015,268,168.8677625,443.0208426,102.0440159,40.87343747,14.16126403,49.84327209,9.22012818,4.182157116,170.7082464,457.1966482,99.66206793,40.83467461,2.874960318,9.299267383,2.047939795,0.54868615,0,0,0,0,0,0,0,0,0,model1,14,1.742908999,2,none,0,8,37
22,9/28/2015,269,170.8954286,468.256462,98.37681116,40.37921983,14.7478427,46.58289988,10.53139564,5.192599182,170.4425569,459.1945396,99.43591815,40.92003614,2.758919012,10.5726234,2.130054183,0.386278741,0,0,0,0,0,0,0,0,0,model1,14,1.648721271,2,none,0,9,36
22,9/29/2015,270,170.1396092,448.4416452,101.5696721,39.30628927,11.83696307,50.79892699,12.07114052,4.697835785,170.3080195,458.0890998,99.47807449,40.56318258,2.752776112,11.50356816,2.179146687,0.796119387,0,0,0,0,0,0,0,0,0,model1,14,1.559623498,2,none,0,10,35
22,9/30/2015,271,175.8604053,469.5404175,98.95210039,39.11433356,11.1918055,49.53373257,9.185106558,5.30704846,170.5768863,458.9257477,99.62855168,40.22137948,3.281422948,12.28959045,2.093080776,0.997816914,0,0,0,1,0,0,0,0,0,model1,14,1.475340615,2,none,0,11,34
22,10/1/2015,272,170.659258,458.2751161,101.1799368,40.83703105,13.96614689,53.7388409,11.08884586,4.230286352,171.2844927,457.5068967,100.4245073,40.10206224,2.675472336,11.75769412,1.648175197,0.839773448,0,0,0,0,0,0,0,0,0,model1,14,1.395612425,2,none,0,12,33
22,10/2/2015,273,168.6980716,465.2301777,98.42809737,40.00194513,14.3314133,43.88112638,11.1213594,3.519846985,171.2505545,461.9487637,99.70132356,39.92776377,2.7145828,8.719602619,1.55030616,0.721800125,0,0,0,0,0,0,0,0,0,model1,14,1.320192788,2,none,0,13,32
