machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
1,6/20/2015,167,171.6425617,449.7219978,102.2273104,41.18719971,13.47540638,36.65294004,10.39054241,5.78727158,172.3257208,461.2475499,100.8390818,43.83398924,1.856306837,8.306869264,1.269114925,3.642504269,0,0,0,0,0,0,0,0,0,model3,18,2.663840254,1,none,0,1,74
1,6/21/2015,168,166.0138166,437.824317,101.3810173,39.62471072,15.90643112,47.27325262,9.796987812,4.713075659,170.8266539,454.9241422,101.3577825,43.65649083,3.201059175,11.80675938,0.543626799,3.859973491,0,0,0,0,0,0,0,0,0,model3,18,2.610489032,1,none,0,2,73
1,6/22/2015,169,165.0154221,455.0292947,98.69272959,42.4480482,14.87915279,39.88329826,8.413633605,5.272387972,169.2686219,452.1231275,100.8743106,42.83899771,3.830928748,8.934237969,1.328020157,3.515240631,0,0,0,0,0,0,0,0,0,model3,18,2.558206324,1,none,0,3,72
1,6/23/2015,170,167.4678142,430.9777973,101.7781279,39.29562888,15.25100059,55.77993584,9.419345792,4.146292233,168.8684604,446.8457773,100.9670131,40.93534414,3.908526664,12.24421091,1.381538862,1.428655536,0,0,1,0,0,0,0,0,0,model3,18,2.506970732,1,none,0,4,71
1,6/24/2015,171,168.9194935,440.1085325,98.11748144,38.21176985,13.50297082,58.61435219,8.66738347,3.766547174,167.8118216,442.7323879,100.4393333,40.15347147,2.601562985,9.607454659,1.891931708,1.667285478,0,0,0,0,0,0,0,0,0,model3,18,2.456761282,1,none,0,5,70
1,6/25/2015,172,171.3239931,458.6185792,100.768696,39.80719567,14.37764467,43.66147415,11.09460788,5.489001281,167.7481079,444.5117042,100.1476104,39.87747066,2.48560868,11.79935737,1.643451317,1.564432333,0,0,0,0,0,0,0,0,0,model3,18,2.407557425,1,none,0,6,69
1,6/26/2015,173,170.7033217,432.2891746,103.1869784,40.16477696,14.13123183,52.10444617,9.766128365,5.575024603,168.686009,443.4046757,100.5088027,39.98548391,2.551481572,12.80078962,2.113521642,1.561258875,0,0,0,0,0,0,0,0,0,model3,18,2.359339018,1,none,0,7,68
1,6/27/2015,174,173.1167101,434.1120705,101.8319906,40.50429642,12.45642044,54.07024301,7.10809019,4.475670617,170.3062665,439.2212308,101.1366549,39.59673356,2.183572987,11.39249258,1.894043819,0.894347033,0,0,0,0,0,0,0,0,0,model3,18,2.312086328,2,none,0,8,67
1,6/28/2015,175,172.6300413,449.5327379,101.5240004,40.0962311,18.30567736,54.3560138,10.72307741,5.341937348,171.338712,442.9322189,101.0858294,39.756854,1.664734498,11.05295624,1.875849192,0.898619421,0,0,0,0,0,0,0,0,0,model3,18,2.26578001,2,none,0,9,66
1,6/29/2015,176,169.8906114,427.069922,101.6332072,39.49768758,18.57261301,51.20276353,10.64616399,5.87240267,171.5329355,440.3244968,101.7889745,40.01403755,1.336144406,13.21277366,0.879162692,0.380536717,0,0,0,0,0,0,0,0,0,model3,18,2.220401113,2,none,0,10,65
1,6/30/2015,177,173.7754678,428.4661438,97.28435211,40.86711559,12.50520281,43.47521783,11.93144419,5.22148254,172.0232305,434.2940098,101.0921058,40.22602153,1.652609756,8.978067232,2.231268286,0.509780667,0,0,0,0,0,0,0,0,0,model3,18,2.175931062,2,none,0,11,64
1,7/1/2015,178,167.6624109,459.8878613,95.48283047,39.03276055,14.05818429,43.29799257,10.64366466,5.172198031,171.4150483,439.8137471,99.55127618,39.99961825,2.566594863,14.32751842,2.963061408,0.742181575,0,0,0,0,0,0,0,0,0,model3,18,2.132351654,2,none,0,12,63
1,7/2/2015,179,166.7134833,436.8002347,99.6224418,39.357906,13.50753572,46.43683297,8.197973911,4.861425637,170.1344029,440.35138,99.10936641,39.77034016,3.056077335,14.10884503,2.690070467,0.724152317,0,0,0,0,0,0,0,0,0,model3,18,2.089645051,2,none,0,13,62
1,7/3/2015,180,167.459554,444.0603936,97.02601422,39.74196973,15.35677073,48.10318301,11.47290924,4.723447869,169.1003054,439.2569111,98.20976917,39.69948789,2.86959287,13.41368864,2.419165108,0.701264227,0,0,0,0,0,0,0,0,0,model3,18,2.047793774,2,none,0,14,61
1,7/4/2015,181,171.7385769,448.7930056,97.74391662,42.47513125,14.60249469,50.30966856,10.1273297,6.59509328,169.4698986,443.6015278,97.43191105,40.29497662,3.106088798,11.91369061,1.490068237,1.401563823,0,0,0,0,0,0,15,0,0,model3,18,2.006780691,3,none,0,15,60
